Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2007,2007,m3,3459270,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2007,2007,m3,601901,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2007,2007,m3,2098058,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2008,2008,m3,2544650,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2008,2008,m3,231583,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2008,2008,m3,1543865,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2009,2009,m3,2520000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2009,2009,m3,112516,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2009,2009,m3,1631543,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2010,2010,m3,3150000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2010,2010,m3,201201,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2010,2010,m3,2148711,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2011,2011,m3,3431632,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2011,2011,m3,177999,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2011,2011,m3,2247690,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2012,2012,m3,3316471,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2012,2012,m3,227505,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2012,2012,m3,2332413,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2013,2013,m3,3447120,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2013,2013,m3,268059,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2013,2013,m3,2514774,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2014,2014,m3,3484654,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2014,2014,m3,470251,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2014,2014,m3,2788276,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2015,2015,m3,3479369,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2015,2015,m3,591148,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2015,2015,m3,3003336,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2016,2016,m3,3902518,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2016,2016,m3,808842,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2016,2016,m3,3295639,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2017,2017,m3,3909025,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2017,2017,m3,977452,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2017,2017,m3,3298126,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2018,2018,m3,3775000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2018,2018,m3,1211000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2018,2018,m3,3202000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2019,2019,m3,3511456,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2019,2019,m3,1145731,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2019,2019,m3,3458740,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2020,2020,m3,3899400,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2020,2020,m3,1153300,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2020,2020,m3,3498600,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2021,2021,m3,4438100,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2021,2021,m3,1545176,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2021,2021,m3,3791864,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1872,Sawnwood,2022,2022,m3,4438100,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1872,Sawnwood,2022,2022,m3,882552,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1872,Sawnwood,2022,2022,m3,3674633,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2006,2006,m3,430200,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2006,2006,m3,151666,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2006,2006,m3,387215,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2007,2007,m3,426800,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2007,2007,m3,185159,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2007,2007,m3,478401,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2008,2008,m3,650100,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2008,2008,m3,116541,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2008,2008,m3,590993,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2009,2009,m3,645000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2009,2009,m3,70851,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2009,2009,m3,658754,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2010,2010,m3,918299,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2010,2010,m3,81511,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2010,2010,m3,801044,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2011,2011,m3,922862,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2011,2011,m3,120842,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2011,2011,m3,817862,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2012,2012,m3,1011990,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2012,2012,m3,100935,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2012,2012,m3,928180,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2013,2013,m3,1157335,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2013,2013,m3,98211,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2013,2013,m3,988698,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2014,2014,m3,1131889,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2014,2014,m3,129961,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2014,2014,m3,1037036,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2015,2015,m3,1270490,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2015,2015,m3,160354,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2015,2015,m3,1158477,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2016,2016,m3,1367299,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2016,2016,m3,235755,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2016,2016,m3,1325411,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2017,2017,m3,1423583,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2017,2017,m3,291893,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2017,2017,m3,1427577,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2018,2018,m3,1363583,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2018,2018,m3,260522,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2018,2018,m3,1337020,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2019,2019,m3,1264100,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2019,2019,m3,269000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2019,2019,m3,1204675,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2020,2020,m3,1392681,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2020,2020,m3,277200,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2020,2020,m3,1315600,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2021,2021,m3,1428681,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2021,2021,m3,292031,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2021,2021,m3,1252798,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5516,Production,1873,Wood-based panels,2022,2022,m3,1428681,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5616,Import Quantity,1873,Wood-based panels,2022,2022,m3,301405,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5916,Export Quantity,1873,Wood-based panels,2022,2022,m3,1273827,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2006,2006,t,57000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2006,2006,t,135979,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2006,2006,t,42902,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2007,2007,t,60000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2007,2007,t,152988,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2007,2007,t,34457,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2008,2008,t,52000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2008,2008,t,140567,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2008,2008,t,39498,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2009,2009,t,54000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2009,2009,t,109178,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2009,2009,t,29693,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2010,2010,t,53000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2010,2010,t,152501,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2010,2010,t,36925,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2011,2011,t,54000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2011,2011,t,169036,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2011,2011,t,46952,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2012,2012,t,43934,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2012,2012,t,164580,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2012,2012,t,39888,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2013,2013,t,44213,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2013,2013,t,189685,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2013,2013,t,33698,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2014,2014,t,40000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2014,2014,t,184816,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2014,2014,t,30061,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2015,2015,t,45000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2015,2015,t,180670,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2015,2015,t,32532,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2016,2016,t,20187,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2016,2016,t,176658,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2016,2016,t,35696,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2017,2017,t,16000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2017,2017,t,183633,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2017,2017,t,33191,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2018,2018,t,16000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2018,2018,t,183633,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2018,2018,t,33191,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2019,2019,t,36276,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2019,2019,t,170318,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2019,2019,t,45318,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2020,2020,t,24600,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2020,2020,t,170100,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2020,2020,t,32800,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2021,2021,t,27700,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2021,2021,t,186000,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2021,2021,t,39646,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5510,Production,1876,Paper and paperboard,2022,2022,t,27700,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5610,Import Quantity,1876,Paper and paperboard,2022,2022,t,172714,E,Estimated value,
FO,Forestry Production and Trade,428,Latvia,5910,Export Quantity,1876,Paper and paperboard,2022,2022,t,33285,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2006,2006,m3,25000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2006,2006,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2006,2006,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2007,2007,m3,25000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2007,2007,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2007,2007,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2008,2008,m3,28250,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2008,2008,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2008,2008,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2009,2009,m3,25000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2009,2009,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2009,2009,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2010,2010,m3,25000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2010,2010,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2010,2010,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2011,2011,m3,26000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2011,2011,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2011,2011,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2012,2012,m3,23333,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2012,2012,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2012,2012,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2013,2013,m3,19164,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2013,2013,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2013,2013,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2014,2014,m3,20812,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2014,2014,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2014,2014,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2015,2015,m3,8065,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2015,2015,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2015,2015,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2016,2016,m3,7943,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2016,2016,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2016,2016,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2017,2017,m3,8560,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2017,2017,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2017,2017,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2018,2018,m3,12225,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2018,2018,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2018,2018,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2019,2019,m3,8377,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2019,2019,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2019,2019,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2020,2020,m3,7130,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2020,2020,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2020,2020,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2021,2021,m3,7130,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2021,2021,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2021,2021,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1861,Roundwood,2022,2022,m3,7130,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1861,Roundwood,2022,2022,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1861,Roundwood,2022,2022,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2006,2006,m3,13000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2006,2006,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2006,2006,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2007,2007,m3,13000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2007,2007,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2007,2007,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2008,2008,m3,14700,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2008,2008,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2008,2008,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2009,2009,m3,15000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2009,2009,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2009,2009,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2010,2010,m3,16000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2010,2010,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2010,2010,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2011,2011,m3,18000,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2011,2011,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2011,2011,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2012,2012,m3,16136,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2012,2012,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2012,2012,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2013,2013,m3,12669,E,Estimated value,
FO,Forestry Production and Trade,438,Liechtenstein,5616,Import Quantity,1864,Wood fuel,2013,2013,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5916,Export Quantity,1864,Wood fuel,2013,2013,m3,,A,Official figure,
FO,Forestry Production and Trade,438,Liechtenstein,5516,Production,1864,Wood fuel,2014,2014,m3,14079,E,Estimated value,
